# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-06-20 10:34:11 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01193050 CONNECTICUT RIVER AT MIDDLE HADDAM, CT
# -----------------------------------------------------------------------------------
#
# Data provided for site 01193050
#            TS   parameter     Description
#         66930       00060     Discharge, cubic feet per second
#         66934       72137     Discharge, tidally filtered, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	66930_00060	66930_00060_cd	66934_72137	66934_72137_cd
USGS	01193050	2017-06-03 06:15	EDT	30200	P		
USGS	01193050	2017-06-03 06:20	EDT	29400	P		
USGS	01193050	2017-06-03 06:25	EDT	28600	P		
USGS	01193050	2017-06-03 06:30	EDT	27800	P		
USGS	01193050	2017-06-03 06:35	EDT	27700	P		
USGS	01193050	2017-06-03 06:40	EDT	27500	P		
USGS	01193050	2017-06-03 06:45	EDT	27400	P		
USGS	01193050	2017-06-03 06:50	EDT	27100	P		
USGS	01193050	2017-06-03 06:55	EDT	26900	P		
USGS	01193050	2017-06-03 07:00	EDT	26600	P	31200	P
USGS	01193050	2017-06-03 07:05	EDT	26700	P		
USGS	01193050	2017-06-03 07:10	EDT	26800	P		
USGS	01193050	2017-06-03 07:15	EDT	26800	P		
USGS	01193050	2017-06-03 07:20	EDT	26900	P		
USGS	01193050	2017-06-03 07:25	EDT	27000	P		
USGS	01193050	2017-06-03 07:30	EDT	27100	P		
USGS	01193050	2017-06-03 07:35	EDT	26800	P		
USGS	01193050	2017-06-03 07:40	EDT	26600	P		
USGS	01193050	2017-06-03 07:45	EDT	26300	P		
USGS	01193050	2017-06-03 07:50	EDT	26500	P		
USGS	01193050	2017-06-03 07:55	EDT	26800	P		
USGS	01193050	2017-06-03 08:00	EDT	27100	P	31100	P
USGS	01193050	2017-06-03 08:05	EDT	26700	P		
USGS	01193050	2017-06-03 08:10	EDT	26300	P		
USGS	01193050	2017-06-03 08:15	EDT	25900	P		
USGS	01193050	2017-06-03 08:20	EDT	25800	P		
USGS	01193050	2017-06-03 08:25	EDT	25800	P		
USGS	01193050	2017-06-03 08:30	EDT	25700	P		
USGS	01193050	2017-06-03 08:35	EDT	25600	P		
USGS	01193050	2017-06-03 08:40	EDT	25400	P		
USGS	01193050	2017-06-03 08:45	EDT	25200	P		
USGS	01193050	2017-06-03 08:50	EDT	25700	P		
USGS	01193050	2017-06-03 08:55	EDT	26200	P		
USGS	01193050	2017-06-03 09:00	EDT	26700	P	30900	P
USGS	01193050	2017-06-03 09:05	EDT	26800	P		
USGS	01193050	2017-06-03 09:10	EDT	26900	P		
USGS	01193050	2017-06-03 09:15	EDT	26900	P		
USGS	01193050	2017-06-03 09:20	EDT	27100	P		
USGS	01193050	2017-06-03 09:25	EDT	27300	P		
USGS	01193050	2017-06-03 09:30	EDT	27500	P		
USGS	01193050	2017-06-03 09:35	EDT	27500	P		
USGS	01193050	2017-06-03 09:40	EDT	27500	P		
USGS	01193050	2017-06-03 09:45	EDT	27400	P		
USGS	01193050	2017-06-03 09:50	EDT	27600	P		
USGS	01193050	2017-06-03 09:55	EDT	27800	P		
USGS	01193050	2017-06-03 10:00	EDT	28000	P	30700	P
USGS	01193050	2017-06-03 10:05	EDT	28200	P		
USGS	01193050	2017-06-03 10:10	EDT	28300	P		
USGS	01193050	2017-06-03 10:15	EDT	28500	P		
USGS	01193050	2017-06-03 10:20	EDT	28800	P		
USGS	01193050	2017-06-03 10:25	EDT	29200	P		
USGS	01193050	2017-06-03 10:30	EDT	29600	P		
USGS	01193050	2017-06-03 10:35	EDT	29300	P		
USGS	01193050	2017-06-03 10:40	EDT	28900	P		
USGS	01193050	2017-06-03 10:45	EDT	28600	P		
USGS	01193050	2017-06-03 10:50	EDT	29400	P		
USGS	01193050	2017-06-03 10:55	EDT	30300	P		
USGS	01193050	2017-06-03 11:00	EDT	31100	P	30500	P
USGS	01193050	2017-06-03 11:05	EDT	31200	P		
USGS	01193050	2017-06-03 11:10	EDT	31300	P		
USGS	01193050	2017-06-03 11:15	EDT	31400	P		
USGS	01193050	2017-06-03 11:20	EDT	32000	P		
USGS	01193050	2017-06-03 11:25	EDT	32600	P		
USGS	01193050	2017-06-03 11:30	EDT	33200	P		
USGS	01193050	2017-06-03 11:35	EDT	33000	P		
USGS	01193050	2017-06-03 11:40	EDT	32900	P		
USGS	01193050	2017-06-03 11:45	EDT	32700	P		
USGS	01193050	2017-06-03 11:50	EDT	33300	P		
USGS	01193050	2017-06-03 11:55	EDT	33900	P		
USGS	01193050	2017-06-03 12:00	EDT	34400	P	30300	P
USGS	01193050	2017-06-03 12:05	EDT	34300	P		
USGS	01193050	2017-06-03 12:10	EDT	34100	P		
USGS	01193050	2017-06-03 12:15	EDT	34000	P		
USGS	01193050	2017-06-03 12:20	EDT	33900	P		
USGS	01193050	2017-06-03 12:25	EDT	33800	P		
USGS	01193050	2017-06-03 12:30	EDT	33700	P		
USGS	01193050	2017-06-03 12:35	EDT	34100	P		
USGS	01193050	2017-06-03 12:40	EDT	34400	P		
USGS	01193050	2017-06-03 12:45	EDT	34700	P		
USGS	01193050	2017-06-03 12:50	EDT	34700	P		
USGS	01193050	2017-06-03 12:55	EDT	34600	P		
USGS	01193050	2017-06-03 13:00	EDT	34600	P	30100	P
USGS	01193050	2017-06-03 13:05	EDT	35100	P		
USGS	01193050	2017-06-03 13:10	EDT	35500	P		
USGS	01193050	2017-06-03 13:15	EDT	35900	P		
USGS	01193050	2017-06-03 13:20	EDT	35700	P		
USGS	01193050	2017-06-03 13:25	EDT	35500	P		
USGS	01193050	2017-06-03 13:30	EDT	35300	P		
USGS	01193050	2017-06-03 13:35	EDT	34900	P		
USGS	01193050	2017-06-03 13:40	EDT	34500	P		
USGS	01193050	2017-06-03 13:45	EDT	34100	P		
USGS	01193050	2017-06-03 13:50	EDT	34000	P		
USGS	01193050	2017-06-03 13:55	EDT	33900	P		
USGS	01193050	2017-06-03 14:00	EDT	33700	P	29900	P
USGS	01193050	2017-06-03 14:05	EDT	34000	P		
USGS	01193050	2017-06-03 14:10	EDT	34200	P		
USGS	01193050	2017-06-03 14:15	EDT	34500	P		
USGS	01193050	2017-06-03 14:20	EDT	34700	P		
USGS	01193050	2017-06-03 14:25	EDT	34800	P		
USGS	01193050	2017-06-03 14:30	EDT	35000	P		
USGS	01193050	2017-06-03 14:35	EDT	35200	P		
USGS	01193050	2017-06-03 14:40	EDT	35500	P		
USGS	01193050	2017-06-03 14:45	EDT	35800	P		
USGS	01193050	2017-06-03 14:50	EDT	35400	P		
USGS	01193050	2017-06-03 14:55	EDT	35000	P		
USGS	01193050	2017-06-03 15:00	EDT	34600	P	29700	P
USGS	01193050	2017-06-03 15:05	EDT	34300	P		
USGS	01193050	2017-06-03 15:10	EDT	33900	P		
USGS	01193050	2017-06-03 15:15	EDT	33500	P		
USGS	01193050	2017-06-03 15:20	EDT	33700	P		
USGS	01193050	2017-06-03 15:25	EDT	33800	P		
USGS	01193050	2017-06-03 15:30	EDT	34000	P		
USGS	01193050	2017-06-03 15:35	EDT	33900	P		
USGS	01193050	2017-06-03 15:40	EDT	33900	P		
USGS	01193050	2017-06-03 15:45	EDT	33900	P		
USGS	01193050	2017-06-03 15:50	EDT	33900	P		
USGS	01193050	2017-06-03 15:55	EDT	33800	P		
USGS	01193050	2017-06-03 16:00	EDT	33900	P	29400	P
USGS	01193050	2017-06-03 16:05	EDT	33700	P		
USGS	01193050	2017-06-03 16:10	EDT	33600	P		
USGS	01193050	2017-06-03 16:15	EDT	33500	P		
USGS	01193050	2017-06-03 16:20	EDT	32700	P		
USGS	01193050	2017-06-03 16:25	EDT	31800	P		
USGS	01193050	2017-06-03 16:30	EDT	31000	P		
USGS	01193050	2017-06-03 16:35	EDT	31600	P		
USGS	01193050	2017-06-03 16:40	EDT	32200	P		
USGS	01193050	2017-06-03 16:45	EDT	32800	P		
USGS	01193050	2017-06-03 16:50	EDT	32400	P		
USGS	01193050	2017-06-03 16:55	EDT	32000	P		
USGS	01193050	2017-06-03 17:00	EDT	31700	P	29200	P
USGS	01193050	2017-06-03 17:05	EDT	31400	P		
USGS	01193050	2017-06-03 17:10	EDT	31000	P		
USGS	01193050	2017-06-03 17:15	EDT	30700	P		
USGS	01193050	2017-06-03 17:20	EDT	30800	P		
USGS	01193050	2017-06-03 17:25	EDT	30800	P		
USGS	01193050	2017-06-03 17:30	EDT	30900	P		
USGS	01193050	2017-06-03 17:35	EDT	30200	P		
USGS	01193050	2017-06-03 17:40	EDT	29400	P		
USGS	01193050	2017-06-03 17:45	EDT	28700	P		
USGS	01193050	2017-06-03 17:50	EDT	28300	P		
USGS	01193050	2017-06-03 17:55	EDT	27800	P		
USGS	01193050	2017-06-03 18:00	EDT	27400	P	29000	P
USGS	01193050	2017-06-03 18:05	EDT	27200	P		
USGS	01193050	2017-06-03 18:10	EDT	27100	P		
USGS	01193050	2017-06-03 18:15	EDT	27000	P		
USGS	01193050	2017-06-03 18:20	EDT	26400	P		
USGS	01193050	2017-06-03 18:25	EDT	25900	P		
USGS	01193050	2017-06-03 18:30	EDT	25400	P		
USGS	01193050	2017-06-03 18:35	EDT	25600	P		
USGS	01193050	2017-06-03 18:40	EDT	25800	P		
USGS	01193050	2017-06-03 18:45	EDT	26000	P		
USGS	01193050	2017-06-03 18:50	EDT	24600	P		
USGS	01193050	2017-06-03 18:55	EDT	23100	P		
USGS	01193050	2017-06-03 19:00	EDT	21700	P	28800	P
USGS	01193050	2017-06-03 19:05	EDT	21600	P		
USGS	01193050	2017-06-03 19:10	EDT	21500	P		
USGS	01193050	2017-06-03 19:15	EDT	21500	P		
USGS	01193050	2017-06-03 19:20	EDT	21300	P		
USGS	01193050	2017-06-03 19:25	EDT	21100	P		
USGS	01193050	2017-06-03 19:30	EDT	20900	P		
USGS	01193050	2017-06-03 19:35	EDT	20500	P		
USGS	01193050	2017-06-03 19:40	EDT	20100	P		
USGS	01193050	2017-06-03 19:45	EDT	19700	P		
USGS	01193050	2017-06-03 19:50	EDT	19700	P		
USGS	01193050	2017-06-03 19:55	EDT	19600	P		
USGS	01193050	2017-06-03 20:00	EDT	19600	P	28500	P
USGS	01193050	2017-06-03 20:05	EDT	19900	P		
USGS	01193050	2017-06-03 20:10	EDT	20100	P		
USGS	01193050	2017-06-03 20:15	EDT	20600	P		
USGS	01193050	2017-06-03 20:20	EDT	19500	P		
USGS	01193050	2017-06-03 20:25	EDT	18500	P		
USGS	01193050	2017-06-03 20:30	EDT	17400	P		
USGS	01193050	2017-06-03 20:35	EDT	18200	P		
USGS	01193050	2017-06-03 20:40	EDT	19100	P		
USGS	01193050	2017-06-03 20:45	EDT	20000	P		
USGS	01193050	2017-06-03 20:50	EDT	19500	P		
USGS	01193050	2017-06-03 20:55	EDT	18900	P		
USGS	01193050	2017-06-03 21:00	EDT	18400	P	28300	P
USGS	01193050	2017-06-03 21:05	EDT	19100	P		
USGS	01193050	2017-06-03 21:10	EDT	19800	P		
USGS	01193050	2017-06-03 21:15	EDT	20500	P		
USGS	01193050	2017-06-03 21:20	EDT	20900	P		
USGS	01193050	2017-06-03 21:25	EDT	21300	P		
USGS	01193050	2017-06-03 21:30	EDT	21800	P		
USGS	01193050	2017-06-03 21:35	EDT	21900	P		
USGS	01193050	2017-06-03 21:40	EDT	22000	P		
USGS	01193050	2017-06-03 21:45	EDT	22100	P		
USGS	01193050	2017-06-03 21:50	EDT	22600	P		
USGS	01193050	2017-06-03 21:55	EDT	23000	P		
USGS	01193050	2017-06-03 22:00	EDT	23400	P	28100	P
USGS	01193050	2017-06-03 22:05	EDT	23600	P		
USGS	01193050	2017-06-03 22:10	EDT	23800	P		
USGS	01193050	2017-06-03 22:15	EDT	24000	P		
USGS	01193050	2017-06-03 22:20	EDT	24600	P		
USGS	01193050	2017-06-03 22:25	EDT	25200	P		
USGS	01193050	2017-06-03 22:30	EDT	25800	P		
USGS	01193050	2017-06-03 22:35	EDT	25900	P		
USGS	01193050	2017-06-03 22:40	EDT	26000	P		
USGS	01193050	2017-06-03 22:45	EDT	26100	P		
USGS	01193050	2017-06-03 22:50	EDT	26400	P		
USGS	01193050	2017-06-03 22:55	EDT	26700	P		
USGS	01193050	2017-06-03 23:00	EDT	27000	P	27800	P
USGS	01193050	2017-06-03 23:05	EDT	27400	P		
USGS	01193050	2017-06-03 23:10	EDT	27900	P		
USGS	01193050	2017-06-03 23:15	EDT	28400	P		
USGS	01193050	2017-06-03 23:20	EDT	28200	P		
USGS	01193050	2017-06-03 23:25	EDT	27900	P		
USGS	01193050	2017-06-03 23:30	EDT	27700	P		
USGS	01193050	2017-06-03 23:35	EDT	28200	P		
USGS	01193050	2017-06-03 23:40	EDT	28600	P		
USGS	01193050	2017-06-03 23:45	EDT	29100	P		
USGS	01193050	2017-06-03 23:50	EDT	29100	P		
USGS	01193050	2017-06-03 23:55	EDT	29100	P		
USGS	01193050	2017-06-04 00:00	EDT	29100	P	27600	P
USGS	01193050	2017-06-04 00:05	EDT	29200	P		
USGS	01193050	2017-06-04 00:10	EDT	29300	P		
USGS	01193050	2017-06-04 00:15	EDT	29500	P		
USGS	01193050	2017-06-04 00:20	EDT	30500	P		
USGS	01193050	2017-06-04 00:25	EDT	31500	P		
USGS	01193050	2017-06-04 00:30	EDT	32500	P		
USGS	01193050	2017-06-04 00:35	EDT	31800	P		
USGS	01193050	2017-06-04 00:40	EDT	31100	P		
USGS	01193050	2017-06-04 00:45	EDT	30400	P		
USGS	01193050	2017-06-04 00:50	EDT	30600	P		
USGS	01193050	2017-06-04 00:55	EDT	30800	P		
USGS	01193050	2017-06-04 01:00	EDT	31000	P	27300	P
USGS	01193050	2017-06-04 01:05	EDT	31100	P		
USGS	01193050	2017-06-04 01:10	EDT	31200	P		
USGS	01193050	2017-06-04 01:15	EDT	31300	P		
USGS	01193050	2017-06-04 01:20	EDT	31700	P		
USGS	01193050	2017-06-04 01:25	EDT	32200	P		
USGS	01193050	2017-06-04 01:30	EDT	32600	P		
USGS	01193050	2017-06-04 01:35	EDT	33000	P		
USGS	01193050	2017-06-04 01:40	EDT	33300	P		
USGS	01193050	2017-06-04 01:45	EDT	33600	P		
USGS	01193050	2017-06-04 01:50	EDT	33400	P		
USGS	01193050	2017-06-04 01:55	EDT	33100	P		
USGS	01193050	2017-06-04 02:00	EDT	32900	P	27100	P
USGS	01193050	2017-06-04 02:05	EDT	33200	P		
USGS	01193050	2017-06-04 02:10	EDT	33500	P		
USGS	01193050	2017-06-04 02:15	EDT	33800	P		
USGS	01193050	2017-06-04 02:20	EDT	33000	P		
USGS	01193050	2017-06-04 02:25	EDT	32300	P		
USGS	01193050	2017-06-04 02:30	EDT	31700	P		
USGS	01193050	2017-06-04 02:35	EDT	31700	P		
USGS	01193050	2017-06-04 02:40	EDT	31800	P		
USGS	01193050	2017-06-04 02:45	EDT	31800	P		
USGS	01193050	2017-06-04 02:50	EDT	32000	P		
USGS	01193050	2017-06-04 02:55	EDT	32300	P		
USGS	01193050	2017-06-04 03:00	EDT	32600	P	26800	P
USGS	01193050	2017-06-04 03:05	EDT	32700	P		
USGS	01193050	2017-06-04 03:10	EDT	32800	P		
USGS	01193050	2017-06-04 03:15	EDT	33000	P		
USGS	01193050	2017-06-04 03:20	EDT	33000	P		
USGS	01193050	2017-06-04 03:25	EDT	33000	P		
USGS	01193050	2017-06-04 03:30	EDT	33100	P		
USGS	01193050	2017-06-04 03:35	EDT	32700	P		
USGS	01193050	2017-06-04 03:40	EDT	32200	P		
USGS	01193050	2017-06-04 03:45	EDT	31800	P		
USGS	01193050	2017-06-04 03:50	EDT	32000	P		
USGS	01193050	2017-06-04 03:55	EDT	32300	P		
USGS	01193050	2017-06-04 04:00	EDT	32600	P	26600	P
USGS	01193050	2017-06-04 04:05	EDT	32000	P		
USGS	01193050	2017-06-04 04:10	EDT	31500	P		
USGS	01193050	2017-06-04 04:15	EDT	30900	P		
USGS	01193050	2017-06-04 04:20	EDT	31200	P		
USGS	01193050	2017-06-04 04:25	EDT	31600	P		
USGS	01193050	2017-06-04 04:30	EDT	31900	P		
USGS	01193050	2017-06-04 04:35	EDT	31700	P		
USGS	01193050	2017-06-04 04:40	EDT	31500	P		
USGS	01193050	2017-06-04 04:45	EDT	31300	P		
USGS	01193050	2017-06-04 04:50	EDT	31400	P		
USGS	01193050	2017-06-04 04:55	EDT	31400	P		
USGS	01193050	2017-06-04 05:00	EDT	31500	P	26300	P
USGS	01193050	2017-06-04 05:05	EDT	30800	P		
USGS	01193050	2017-06-04 05:10	EDT	30200	P		
USGS	01193050	2017-06-04 05:15	EDT	29500	P		
USGS	01193050	2017-06-04 05:20	EDT	30000	P		
USGS	01193050	2017-06-04 05:25	EDT	30600	P		
USGS	01193050	2017-06-04 05:30	EDT	31000	P		
USGS	01193050	2017-06-04 05:35	EDT	30300	P		
USGS	01193050	2017-06-04 05:40	EDT	29600	P		
USGS	01193050	2017-06-04 05:45	EDT	28800	P		
USGS	01193050	2017-06-04 05:50	EDT	29000	P		
USGS	01193050	2017-06-04 05:55	EDT	29200	P		
USGS	01193050	2017-06-04 06:00	EDT	29300	P	26100	P
USGS	01193050	2017-06-04 06:05	EDT	29100	P		
USGS	01193050	2017-06-04 06:10	EDT	28800	P		
USGS	01193050	2017-06-04 06:15	EDT	28500	P		
USGS	01193050	2017-06-04 06:20	EDT	27800	P		
USGS	01193050	2017-06-04 06:25	EDT	27000	P		
USGS	01193050	2017-06-04 06:30	EDT	26200	P		
USGS	01193050	2017-06-04 06:35	EDT	26000	P		
USGS	01193050	2017-06-04 06:40	EDT	25900	P		
USGS	01193050	2017-06-04 06:45	EDT	25700	P		
USGS	01193050	2017-06-04 06:50	EDT	24700	P		
USGS	01193050	2017-06-04 06:55	EDT	23700	P		
USGS	01193050	2017-06-04 07:00	EDT	22700	P	25900	P
USGS	01193050	2017-06-04 07:05	EDT	23300	P		
USGS	01193050	2017-06-04 07:10	EDT	24000	P		
USGS	01193050	2017-06-04 07:15	EDT	24700	P		
USGS	01193050	2017-06-04 07:20	EDT	24400	P		
USGS	01193050	2017-06-04 07:25	EDT	24000	P		
USGS	01193050	2017-06-04 07:30	EDT	23700	P		
USGS	01193050	2017-06-04 07:35	EDT	23000	P		
USGS	01193050	2017-06-04 07:40	EDT	22100	P		
USGS	01193050	2017-06-04 07:45	EDT	21400	P		
USGS	01193050	2017-06-04 07:50	EDT	21400	P		
USGS	01193050	2017-06-04 07:55	EDT	21400	P		
USGS	01193050	2017-06-04 08:00	EDT	21400	P	25600	P
USGS	01193050	2017-06-04 08:05	EDT	20800	P		
USGS	01193050	2017-06-04 08:10	EDT	20200	P		
USGS	01193050	2017-06-04 08:15	EDT	19600	P		
USGS	01193050	2017-06-04 08:20	EDT	19400	P		
USGS	01193050	2017-06-04 08:25	EDT	19300	P		
USGS	01193050	2017-06-04 08:30	EDT	19100	P		
USGS	01193050	2017-06-04 08:35	EDT	18800	P		
USGS	01193050	2017-06-04 08:40	EDT	18400	P		
USGS	01193050	2017-06-04 08:45	EDT	18100	P		
USGS	01193050	2017-06-04 08:50	EDT	18700	P		
USGS	01193050	2017-06-04 08:55	EDT	19200	P		
USGS	01193050	2017-06-04 09:00	EDT	19800	P	25400	P
USGS	01193050	2017-06-04 09:05	EDT	19300	P		
USGS	01193050	2017-06-04 09:10	EDT	18700	P		
USGS	01193050	2017-06-04 09:15	EDT	18200	P		
USGS	01193050	2017-06-04 09:20	EDT	18800	P		
USGS	01193050	2017-06-04 09:25	EDT	19500	P		
USGS	01193050	2017-06-04 09:30	EDT	20100	P		
USGS	01193050	2017-06-04 09:35	EDT	20000	P		
USGS	01193050	2017-06-04 09:40	EDT	19900	P		
USGS	01193050	2017-06-04 09:45	EDT	19700	P		
USGS	01193050	2017-06-04 09:50	EDT	20300	P		
USGS	01193050	2017-06-04 09:55	EDT	20800	P		
USGS	01193050	2017-06-04 10:00	EDT	21400	P	25100	P
USGS	01193050	2017-06-04 10:05	EDT	21000	P		
USGS	01193050	2017-06-04 10:10	EDT	20700	P		
USGS	01193050	2017-06-04 10:15	EDT	20400	P		
USGS	01193050	2017-06-04 10:20	EDT	20900	P		
USGS	01193050	2017-06-04 10:25	EDT	21400	P		
USGS	01193050	2017-06-04 10:30	EDT	21900	P		
USGS	01193050	2017-06-04 10:35	EDT	22200	P		
USGS	01193050	2017-06-04 10:40	EDT	22500	P		
USGS	01193050	2017-06-04 10:45	EDT	22800	P		
USGS	01193050	2017-06-04 10:50	EDT	22900	P		
USGS	01193050	2017-06-04 10:55	EDT	23000	P		
USGS	01193050	2017-06-04 11:00	EDT	23100	P	24900	P
USGS	01193050	2017-06-04 11:05	EDT	23800	P		
USGS	01193050	2017-06-04 11:10	EDT	24300	P		
USGS	01193050	2017-06-04 11:15	EDT	24900	P		
USGS	01193050	2017-06-04 11:20	EDT	25500	P		
USGS	01193050	2017-06-04 11:25	EDT	26000	P		
USGS	01193050	2017-06-04 11:30	EDT	26700	P		
USGS	01193050	2017-06-04 11:35	EDT	26000	P		
USGS	01193050	2017-06-04 11:40	EDT	25400	P		
USGS	01193050	2017-06-04 11:45	EDT	24800	P		
USGS	01193050	2017-06-04 11:50	EDT	25100	P		
USGS	01193050	2017-06-04 11:55	EDT	25400	P		
USGS	01193050	2017-06-04 12:00	EDT	25600	P	24700	P
USGS	01193050	2017-06-04 12:05	EDT	25700	P		
USGS	01193050	2017-06-04 12:10	EDT	25800	P		
USGS	01193050	2017-06-04 12:15	EDT	26000	P		
USGS	01193050	2017-06-04 12:20	EDT	26500	P		
USGS	01193050	2017-06-04 12:25	EDT	27100	P		
USGS	01193050	2017-06-04 12:30	EDT	27700	P		
USGS	01193050	2017-06-04 12:35	EDT	27400	P		
USGS	01193050	2017-06-04 12:40	EDT	27100	P		
USGS	01193050	2017-06-04 12:45	EDT	26900	P		
USGS	01193050	2017-06-04 12:50	EDT	27000	P		
USGS	01193050	2017-06-04 12:55	EDT	27100	P		
USGS	01193050	2017-06-04 13:00	EDT	27200	P	24400	P
USGS	01193050	2017-06-04 13:05	EDT	27500	P		
USGS	01193050	2017-06-04 13:10	EDT	27800	P		
USGS	01193050	2017-06-04 13:15	EDT	28200	P		
USGS	01193050	2017-06-04 13:20	EDT	28000	P		
USGS	01193050	2017-06-04 13:25	EDT	27900	P		
USGS	01193050	2017-06-04 13:30	EDT	27700	P		
USGS	01193050	2017-06-04 13:35	EDT	28200	P		
USGS	01193050	2017-06-04 13:40	EDT	28600	P		
USGS	01193050	2017-06-04 13:45	EDT	29100	P		
USGS	01193050	2017-06-04 13:50	EDT	28800	P		
USGS	01193050	2017-06-04 13:55	EDT	28500	P		
USGS	01193050	2017-06-04 14:00	EDT	28300	P	24200	P
USGS	01193050	2017-06-04 14:05	EDT	28800	P		
USGS	01193050	2017-06-04 14:10	EDT	29300	P		
USGS	01193050	2017-06-04 14:15	EDT	29800	P		
USGS	01193050	2017-06-04 14:20	EDT	29800	P		
USGS	01193050	2017-06-04 14:25	EDT	29800	P		
USGS	01193050	2017-06-04 14:30	EDT	29800	P		
USGS	01193050	2017-06-04 14:35	EDT	29400	P		
USGS	01193050	2017-06-04 14:40	EDT	29000	P		
USGS	01193050	2017-06-04 14:45	EDT	28600	P		
USGS	01193050	2017-06-04 14:50	EDT	28400	P		
USGS	01193050	2017-06-04 14:55	EDT	28300	P		
USGS	01193050	2017-06-04 15:00	EDT	28100	P	24000	P
USGS	01193050	2017-06-04 15:05	EDT	28400	P		
USGS	01193050	2017-06-04 15:10	EDT	28700	P		
USGS	01193050	2017-06-04 15:15	EDT	29100	P		
USGS	01193050	2017-06-04 15:20	EDT	29000	P		
USGS	01193050	2017-06-04 15:25	EDT	28900	P		
USGS	01193050	2017-06-04 15:30	EDT	28800	P		
USGS	01193050	2017-06-04 15:35	EDT	29000	P		
USGS	01193050	2017-06-04 15:40	EDT	29100	P		
USGS	01193050	2017-06-04 15:45	EDT	29300	P		
USGS	01193050	2017-06-04 15:50	EDT	28900	P		
USGS	01193050	2017-06-04 15:55	EDT	28400	P		
USGS	01193050	2017-06-04 16:00	EDT	28000	P	23700	P
USGS	01193050	2017-06-04 16:05	EDT	27900	P		
USGS	01193050	2017-06-04 16:10	EDT	27800	P		
USGS	01193050	2017-06-04 16:15	EDT	27600	P		
USGS	01193050	2017-06-04 16:20	EDT	28400	P		
USGS	01193050	2017-06-04 16:25	EDT	29200	P		
USGS	01193050	2017-06-04 16:30	EDT	30000	P		
USGS	01193050	2017-06-04 16:35	EDT	29100	P		
USGS	01193050	2017-06-04 16:40	EDT	28300	P		
USGS	01193050	2017-06-04 16:45	EDT	27500	P		
USGS	01193050	2017-06-04 16:50	EDT	27300	P		
USGS	01193050	2017-06-04 16:55	EDT	27100	P		
USGS	01193050	2017-06-04 17:00	EDT	26800	P	23500	P
USGS	01193050	2017-06-04 17:05	EDT	27300	P		
USGS	01193050	2017-06-04 17:10	EDT	27800	P		
USGS	01193050	2017-06-04 17:15	EDT	28400	P		
USGS	01193050	2017-06-04 17:20	EDT	28100	P		
USGS	01193050	2017-06-04 17:25	EDT	27900	P		
USGS	01193050	2017-06-04 17:30	EDT	27700	P		
USGS	01193050	2017-06-04 17:35	EDT	27000	P		
USGS	01193050	2017-06-04 17:40	EDT	26300	P		
USGS	01193050	2017-06-04 17:45	EDT	25700	P		
USGS	01193050	2017-06-04 17:50	EDT	24900	P		
USGS	01193050	2017-06-04 17:55	EDT	24100	P		
USGS	01193050	2017-06-04 18:00	EDT	23300	P	23300	P
USGS	01193050	2017-06-04 18:05	EDT	23300	P		
USGS	01193050	2017-06-04 18:10	EDT	23300	P		
USGS	01193050	2017-06-04 18:15	EDT	23300	P		
USGS	01193050	2017-06-04 18:20	EDT	22700	P		
USGS	01193050	2017-06-04 18:25	EDT	22300	P		
USGS	01193050	2017-06-04 18:30	EDT	21800	P		
USGS	01193050	2017-06-04 18:35	EDT	20700	P		
USGS	01193050	2017-06-04 18:40	EDT	19700	P		
USGS	01193050	2017-06-04 18:45	EDT	18600	P		
USGS	01193050	2017-06-04 18:50	EDT	18800	P		
USGS	01193050	2017-06-04 18:55	EDT	18900	P		
USGS	01193050	2017-06-04 19:00	EDT	19100	P	23100	P
USGS	01193050	2017-06-04 19:05	EDT	18300	P		
USGS	01193050	2017-06-04 19:10	EDT	17600	P		
USGS	01193050	2017-06-04 19:15	EDT	16900	P		
USGS	01193050	2017-06-04 19:20	EDT	16900	P		
USGS	01193050	2017-06-04 19:25	EDT	16800	P		
USGS	01193050	2017-06-04 19:30	EDT	16800	P		
USGS	01193050	2017-06-04 19:35	EDT	15800	P		
USGS	01193050	2017-06-04 19:40	EDT	14900	P		
USGS	01193050	2017-06-04 19:45	EDT	13900	P		
USGS	01193050	2017-06-04 19:50	EDT	14200	P		
USGS	01193050	2017-06-04 19:55	EDT	14400	P		
USGS	01193050	2017-06-04 20:00	EDT	14700	P	22900	P
USGS	01193050	2017-06-04 20:05	EDT	13900	P		
USGS	01193050	2017-06-04 20:10	EDT	13200	P		
USGS	01193050	2017-06-04 20:15	EDT	12500	P		
USGS	01193050	2017-06-04 20:20	EDT	12800	P		
